credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,estimated_salary,churn
840,France,forties_Female,2786.969534883721,14979.96125,45454.475,0,90908.95,0
630,Germany,thirties_Female,3145.2073529411764,10693.705,69137.505,0,138275.01,0
643,Germany,fifties_Male,2886.972372881356,42582.8425,32171.79,1,32171.79,0
654,Germany,thirties_Female,3578.4640625,57255.425,126143.23,1,126143.23,0
582,France,thirties_Male,3072.812564102564,19973.281666666662,64946.465,1,129892.93,0
659,Spain,thirties_Male,3362.3159375,26898.5275,51208.42,1,102416.84,0
762,Spain,thirties_Male,2083.9264102564102,27091.04333333333,18719.67,1,18719.67,0
568,Spain,thirties_Female,5293.7375,21174.95,61936.22,0,61936.22,0
670,Spain,twenties_Male,4793.5876,17119.955714285716,39179.47,1,78358.94,0
613,France,forties_Female,4174.2664444444445,93920.995,73612.135,1,147224.27,0
539,France,thirties_Male,3994.656333333333,119839.69,80489.83,0,160979.66,0
850,Spain,fifties_Female,2224.145614035088,14086.255555555555,66149.245,1,132298.49,0
522,Spain,thirties_Male,3718.714411764706,12643.629,174248.52,0,174248.52,1
737,France,forties_Male,2486.847317073171,50980.37,123547.28,1,123547.28,0
520,France,fifties_Male,2066.201551724138,29959.9225,16395.01,1,32790.02,0
706,Spain,twenties_Male,4279.988928571429,29959.9225,90771.835,1,181543.67,0
643,Germany,forties_Female,3352.065111111111,50280.97666666666,2319.96,1,2319.96,1
648,France,fifties_Female,2050.7114,10253.557,189543.19,1,189543.19,0
443,Germany,twenties_Female,3414.745172413793,9902.761,5470.2,0,10940.4,0
640,France,sixties_Male,1762.3483823529411,11983.969,99746.69,1,199493.38,0
628,Spain,thirties_Female,3631.505757575758,29959.9225,188193.25,1,188193.25,0
540,Germany,forties_Female,2077.8907142857142,8727.141,86286.32,0,172572.64,0
460,Germany,thirties_Female,2935.5117142857143,11415.878888888888,94669.8,1,189339.6,0
636,Germany,thirties_Male,1179.5738235294118,13368.503333333334,26756.08,1,53512.16,0
593,France,twenties_Female,5250.532068965517,50755.14333333333,34004.44,0,34004.44,0
801,Spain,forties_Male,3379.7064285714287,28389.534000000003,10598.29,1,10598.29,0
640,Germany,seventies_Female,1417.4388,53153.955,56714.385,1,113428.77,0
611,Germany,thirties_Male,3480.1551612903227,107884.81,91743.99,1,183487.98,0
802,Germany,thirties_Male,4032.70064516129,62506.86,187658.09,1,187658.09,0
717,Germany,thirties_Male,1670.5534285714286,7308.67125,86229.695,1,172459.39,0
769,France,thirties_Female,3072.812564102564,13315.521111111111,21016.0,1,21016.0,0
745,Germany,forties_Male,2605.1473333333333,10657.42090909091,40793.67333333333,1,122381.02,1
572,Spain,thirties_Male,4354.007428571429,30478.052000000003,128123.66,0,128123.66,0
629,Spain,thirties_Female,1133.7876666666666,11337.876666666663,19570.63,0,19570.63,0
687,Spain,thirties_Female,3072.812564102564,39946.56333333333,62716.86666666667,0,188150.6,1
483,France,fifties_Female,2396.7938,11983.969,55510.12,1,111020.24,0
690,France,thirties_Male,2821.7530555555554,12697.88875,61887.575,0,123775.15,0
492,Germany,thirties_Female,2572.2956666666664,7015.351818181818,73350.11,1,146700.22,0
709,Germany,twenties_Male,4453.418571428571,13855.08,72625.675,0,145251.35,0
705,Germany,forties_Male,2407.612727272728,26483.74,82463.69,0,82463.69,0
560,France,sixties_Female,1815.752878787879,11983.969,15928.49,1,15928.49,0
611,Spain,forties_Male,2605.210652173913,17119.955714285716,22943.165,0,45886.33,0
730,Spain,sixties_Male,1932.898225806452,39946.56333333333,93244.975,1,186489.95,0
709,Spain,forties_Female,2663.1042222222222,39946.56333333333,81461.325,1,162922.65,0
544,France,twenties_Female,7691.712380952381,14684.17818181818,4631.385,0,9262.77,0
712,Germany,twenties_Female,5075.83,18399.88375,84932.4,1,84932.4,0
752,Germany,thirties_Male,4818.481315789474,45775.5725,71557.12,1,71557.12,0
648,Spain,forties_Male,2765.413043478261,12720.9,38702.975,0,77405.95,1
556,Spain,thirties_Male,3153.676052631579,13315.521111111111,208.705,0,417.41,1
594,Spain,twenties_Female,4057.4391666666666,97378.54,71405.17,1,71405.17,0
645,Germany,thirties_Female,3700.678108108108,45641.69666666666,76700.12,1,153400.24,0
557,France,thirties_Male,1651.6227272727274,13625.8875,371.05,1,371.05,0
547,Germany,thirties_Male,4866.4640625,17302.983333333334,67789.99,0,67789.99,0
701,France,thirties_Female,3072.812564102564,11983.969,72947.45,1,145894.9,0
616,France,sixties_Female,2058.218333333333,67921.205,183840.51,0,183840.51,1
605,France,fifties_Male,1218.264423076923,31674.875,108887.44,0,108887.44,0
593,Germany,thirties_Female,3407.8794736842106,25899.884,154071.27,1,154071.27,0
751,Spain,fifties_Male,2304.609423076923,13315.521111111111,89645.925,1,179291.85,0
443,Spain,thirties_Male,1956.6113888888888,10062.572857142855,28468.715,1,56937.43,0
685,France,twenties_Male,5210.421304347826,13315.521111111111,56119.515,1,112239.03,0
718,France,thirties_Male,3328.880277777778,11983.969,45909.87,0,45909.87,0
538,Spain,forties_Female,2886.408979591837,14143.404,173779.25,0,173779.25,1
611,Spain,thirties_Female,3238.9105405405408,23967.938,62848.13,0,125696.26,0
668,Germany,thirties_Male,4134.007837837838,13905.299090909091,79792.805,1,159585.61,0
537,Germany,forties_Female,3373.3253658536582,34576.585,106761.47,0,106761.47,0
709,Spain,twenties_Male,5210.421304347826,10894.517272727271,64795.09,0,129590.18,0
850,France,thirties_Male,3153.676052631579,59919.845,40003.325,1,80006.65,0
745,Spain,thirties_Female,4010.607741935484,31082.21,140451.52,1,140451.52,0
693,Germany,forties_Female,4425.889756097561,18146.148,62643.14333333333,1,187929.43,1
795,Spain,thirties_Male,3423.991142857143,13315.521111111111,83577.68,0,167155.36,0
626,Spain,twenties_Male,4609.218846153846,13315.521111111111,95710.355,0,191420.71,0
487,Germany,sixties_Female,1809.3119672131147,18394.671666666665,11384.45,0,11384.45,1
556,France,thirties_Female,2297.13717948718,8958.835000000001,94898.1,1,94898.1,0
643,France,forties_Female,2605.210652173913,17119.955714285716,53390.795,0,106781.59,0
605,France,twenties_Female,4279.988928571429,17119.955714285716,79754.26,0,159508.52,0
756,Germany,sixties_Female,1932.0815,28981.2225,93524.19,0,93524.19,1
586,France,thirties_Female,3153.676052631579,39946.56333333333,43584.23,0,87168.46,0
535,Germany,forties_Male,2793.9125,13969.5625,8128.32,0,8128.32,1
678,France,thirties_Female,3423.991142857143,23967.938,125518.32,0,125518.32,0
596,France,thirties_Male,3072.812564102564,11983.969,48963.59,0,48963.59,0
648,France,twenties_Male,6266.301923076923,16292.385,98368.24,0,98368.24,0
492,Germany,thirties_Male,3194.2730769230766,11325.15,74292.305,0,148584.61,0
702,France,forties_Male,1795.412888888889,80793.58,27474.81,1,27474.81,0
486,Germany,forties_Female,1783.50225,7134.009,76192.21,0,76192.21,0
568,Germany,forties_Male,2482.06575,49641.315,134600.94,0,134600.94,1
619,Germany,fifties_Male,2420.1121052631584,34486.5975,72467.99,1,72467.99,1
724,Germany,forties_Male,3119.3309756097565,42630.85666666667,99822.725,1,199645.45,0
548,Germany,thirties_Female,3063.162424242424,101084.36,42749.85,0,42749.85,0
545,Germany,thirties_Female,3101.461621621622,12750.453333333331,136050.44,0,136050.44,1
683,France,thirties_Male,3631.505757575758,13315.521111111111,73564.44,0,73564.44,0
762,France,fifties_Female,1946.8035294117649,24821.745,85578.63,1,85578.63,0
627,Germany,thirties_Female,2662.3673333333336,15974.204000000002,64913.445,0,129826.89,0
516,France,thirties_Male,2973.959714285714,9462.59909090909,59833.0,0,119666.0,0
800,France,thirties_Female,4426.061315789473,56063.44333333333,34026.04,0,68052.08,0
464,Germany,forties_Female,2039.982142857143,21419.8125,164104.74,1,164104.74,0
626,France,thirties_Female,3423.991142857143,29959.9225,80190.36,0,80190.36,0
790,France,thirties_Female,3865.796451612903,11983.969,42063.375,0,84126.75,0
534,France,thirties_Female,3575.0464705882355,15193.9475,35089.5,1,70179.0,0
745,France,forties_Male,2656.960652173913,40740.06333333333,118024.1,1,118024.1,0
553,Spain,forties_Male,2479.322340425532,29132.0375,145704.19,0,145704.19,1
748,France,twenties_Female,2991.549615384615,38890.145,183049.41,1,183049.41,0
722,France,thirties_Male,3238.9105405405408,39946.56333333333,120906.83,0,120906.83,0
501,France,forties_Male,3145.805,25166.44,100433.83,1,100433.83,0
675,France,thirties_Female,1791.2052631578947,9723.685714285715,138777.0,0,138777.0,1
778,Spain,forties_Female,2708.4965957446807,18185.62,62347.495,0,124694.99,0
494,Germany,thirties_Female,4603.622105263158,21867.205,40084.32,0,40084.32,0
850,France,forties_Male,2995.99225,11983.969,59616.165,1,119232.33,0
592,Spain,thirties_Male,3550.6806451612906,13758.8875,43921.36,0,43921.36,0
590,Spain,forties_Female,3168.9175,34858.0925,62222.81,0,62222.81,0
758,France,thirties_Female,3265.583589743589,18193.965714285718,56577.0,1,56577.0,0
506,France,thirties_Male,3328.880277777778,19973.281666666662,82126.675,0,164253.35,0
733,France,thirties_Male,3631.505757575758,29959.9225,7666.73,1,7666.73,0
711,France,thirties_Male,3153.676052631579,29959.9225,34243.755,0,68487.51,0
514,Germany,forties_Male,2222.2397674418603,47778.155,199273.98,1,199273.98,1
637,Spain,thirties_Male,3238.9105405405408,13315.521111111111,186062.36,1,186062.36,0
468,Germany,twenties_Male,3851.1027586206897,55840.99,97855.58,1,195711.16,0
539,France,thirties_Male,3072.812564102564,29959.9225,18346.085,0,36692.17,0
509,Spain,twenties_Female,4349.548400000001,27184.6775,53460.285,0,106920.57,0
662,France,thirties_Female,4185.9490625,26790.074,48725.68,1,48725.68,1
818,Spain,twenties_Male,4609.218846153846,23967.938,83518.47,1,167036.94,0
608,France,thirties_Male,2726.32393939394,8996.869,68777.26,0,68777.26,0
850,Spain,thirties_Female,3744.9903125,11983.969,9462.46,1,18924.92,0
816,Germany,thirties_Female,3444.1776315789475,21813.125,23968.59,0,71905.77,1
536,France,thirties_Male,3423.991142857143,13315.521111111111,32416.64,0,64833.28,0
753,France,thirties_Male,3423.991142857143,29959.9225,92421.885,1,184843.77,0
631,Spain,twenties_Male,4969.245185185185,12197.238181818182,176730.02,1,176730.02,0
703,France,thirties_Male,4047.623783783784,74881.04,20629.4,0,20629.4,1
774,France,twenties_Male,3609.411153846154,31281.56333333333,28415.36,0,28415.36,0
785,France,twenties_Male,4279.988928571429,13315.521111111111,38615.635,0,77231.27,0
571,France,thirties_Female,3631.505757575758,59919.845,51375.35,0,102750.7,0
621,Germany,forties_Male,3066.921086956522,20154.05285714285,34580.8,0,34580.8,1
605,Germany,thirties_Female,3806.212580645161,58996.295,183598.77,1,183598.77,0
611,France,forties_Female,2520.30825,11201.37,73679.135,0,147358.27,0
569,France,thirties_Male,3153.676052631579,14979.96125,108469.2,1,108469.2,0
658,France,twenties_Male,2767.6758620689657,16052.52,20612.82,1,20612.82,0
788,Spain,thirties_Male,4602.312352941176,22354.08857142857,181196.76,1,181196.76,0
525,France,twenties_Female,5210.421304347826,19973.281666666662,80124.55,0,160249.1,0
798,France,thirties_Male,3238.9105405405408,13315.521111111111,36927.76,0,110783.28,0
486,Germany,thirties_Male,3113.99972972973,11521.799,72497.665,0,144995.33,0
615,Spain,sixties_Male,1964.5850819672128,11983.969,75113.925,0,150227.85,1
730,France,thirties_Female,4442.015714285714,155470.55,53718.28,1,53718.28,0
641,France,thirties_Male,3238.9105405405408,14979.96125,37624.15,0,75248.3,0
542,France,thirties_Male,3464.0197435897435,33774.1925,14353.43,1,14353.43,1
692,France,thirties_Male,3994.656333333333,39946.56333333333,65243.285,1,130486.57,0
714,Germany,fifties_Female,3274.094909090909,18007.522,100127.71,1,100127.71,0
591,Spain,twenties_Male,3363.491034482759,48770.62,196356.17,1,196356.17,0
710,France,forties_Female,3806.513414634146,52022.35,9983.88,1,9983.88,0
639,France,thirties_Female,2146.0773684210526,16310.188,59487.385,1,118974.77,0
531,France,forties_Female,2549.7806382978724,17119.955714285716,194998.34,0,194998.34,1
673,France,thirties_Female,4475.313684210527,56687.30666666667,67450.67,0,134901.34,1
765,Germany,thirties_Male,2564.1816666666664,10256.726666666666,36462.28,1,72924.56,0
622,France,thirties_Female,5284.043125,24155.625714285718,50528.975,0,101057.95,0
806,France,forties_Male,2015.34825,13435.655,142838.64,1,142838.64,0
757,Germany,twenties_Male,4676.213846153846,13509.062222222225,63529.52,1,127059.04,0
570,France,fifties_Female,2066.201551724138,13315.521111111111,116503.92,1,116503.92,1
555,Spain,thirties_Male,3744.9903125,23967.938,27202.895,1,54405.79,0
692,France,fifties_Male,2219.2535185185184,19973.281666666662,44360.92,1,88721.84,0
774,France,sixties_Male,1431.5258333333334,14315.258333333331,74135.48,0,74135.48,1
638,Spain,forties_Male,1764.4852272727271,7763.735000000001,55673.11,1,111346.22,0
543,Spain,forties_Female,2922.919268292683,23967.938,194902.16,0,194902.16,0
584,France,thirties_Male,3865.796451612903,19973.281666666662,15737.135,0,31474.27,0
691,Germany,thirties_Male,3897.596333333333,14615.98625,21198.39,0,21198.39,0
684,Germany,forties_Female,3433.16625,19618.092857142856,186976.6,0,186976.6,0
733,France,twenties_Male,5447.2586363636365,19973.281666666662,58601.095,1,117202.19,0
599,Spain,thirties_Female,3238.9105405405408,39946.56333333333,71869.645,1,143739.29,0
524,Germany,thirties_Female,2168.9993548387097,6112.634545454545,80905.615,1,161811.23,0
632,Germany,thirties_Female,2278.1515789473683,12367.108571428573,49045.455,0,98090.91,0
735,Spain,thirties_Male,3524.6967647058823,19973.281666666662,35547.705,0,71095.41,0
734,France,thirties_Male,3929.3647058823526,19085.485714285714,13107.24,1,13107.24,0
605,France,fifties_Female,2670.3682352941178,34047.195,67110.59,1,67110.59,1
793,Spain,thirties_Male,3153.676052631579,11983.969,44112.51,0,88225.02,0
468,France,fifties_Female,2139.9944642857145,10894.517272727271,20752.29,1,62256.87,1
779,Germany,thirties_Male,3245.743783783784,15011.565,67962.86,0,135925.72,0
698,France,forties_Male,2109.13,20247.648,88907.935,1,177815.87,1
707,France,fifties_Male,1546.3089655172414,12812.274285714286,126471.13,1,126471.13,0
850,France,thirties_Female,6050.694571428571,105887.155,188574.12,0,188574.12,1
850,France,fifties_Male,2344.9550000000004,16414.685,119175.45,1,119175.45,0
527,Spain,thirties_Male,2533.0467567567566,15620.455,69546.865,1,139093.73,0
696,Germany,thirties_Male,3161.2809375,11240.11,115916.55,1,115916.55,0
661,France,forties_Male,2506.6779166666665,30080.135,96463.25,0,96463.25,0
776,France,thirties_Female,3865.796451612903,39946.56333333333,56174.755,1,112349.51,0
701,France,forties_Male,2786.969534883721,39946.56333333333,82651.895,1,165303.79,0
610,France,twenties_Male,4609.218846153846,13315.521111111111,83015.54,0,166031.08,0
572,Germany,forties_Female,3183.916458333333,38206.9975,38411.79,0,38411.79,1
673,France,thirties_Male,2136.5916666666667,32048.875,77783.35,1,77783.35,0
519,Spain,fifties_Female,2088.3394736842106,39678.45,14935.895,1,29871.79,0
702,Spain,twenties_Female,5200.752692307693,27043.914,59747.63,1,59747.63,0
729,France,thirties_Male,2927.950625,13384.917142857144,79919.13,1,79919.13,0
543,Spain,thirties_Male,1697.3894285714284,5400.784545454545,76773.53,0,76773.53,0
550,France,forties_Female,2858.87375,14294.36875,54018.93,0,54018.93,0
608,France,fifties_Male,2031.181186440678,59919.845,70649.64,0,70649.64,1
639,Germany,thirties_Male,3662.111428571429,11652.172727272728,29546.695,0,59093.39,0
686,Spain,thirties_Male,3524.6967647058823,11983.969,63784.9,0,127569.8,0
564,Germany,sixties_Female,1853.731451612904,19155.225,6086.993333333333,1,18260.98,1
745,Germany,twenties_Female,3966.8342857142857,55535.68,73275.96,0,73275.96,1
833,France,thirties_Male,4087.194054054054,16802.908888888887,68064.745,1,136129.49,0
622,France,twenties_Male,4609.218846153846,11983.969,76618.795,1,153237.59,0
597,France,forties_Female,1541.4314285714286,12948.024,106841.12,1,106841.12,0
721,Spain,fifties_Male,3319.8456862745097,169312.13,109078.35,0,109078.35,1
504,France,forties_Female,2445.7079591836737,14979.96125,29274.046666666665,1,87822.14,1
842,Spain,forties_Female,2560.2745454545457,37550.693333333336,63322.49,0,126644.98,0
587,France,thirties_Male,3153.676052631579,119839.69,23707.075,0,47414.15,0
479,Germany,thirties_Female,4798.812,17995.545,20939.995,0,41879.99,0
508,France,forties_Male,2499.009387755102,15306.4325,37904.05,1,75808.1,0
749,France,twenties_Male,4993.3204166666665,59919.845,15970.343333333332,1,47911.03,0
721,Germany,thirties_Female,1812.5852777777773,16313.2675,14368.89,0,28737.78,0
674,Germany,forties_Male,2274.5093617021275,15271.705714285714,2079.2,1,2079.2,1
685,Spain,twenties_Female,5140.385200000001,11682.693636363636,121562.33,0,121562.33,0
417,France,thirties_Male,3524.6967647058823,14979.96125,27501.895,0,55003.79,0
574,Germany,thirties_Male,3934.3839393939393,32458.6675,193131.42,0,193131.42,0
590,Spain,fifties_Female,3038.49,38740.7475,63977.42333333333,1,191932.27,1
587,Germany,forties_Male,3456.0475,23040.316666666666,79709.05,0,159418.1,0
598,Germany,forties_Male,2232.6080487804875,22884.2325,191468.78,0,191468.78,1
741,Spain,fifties_Male,2261.1262264150946,29959.9225,19456.84,1,38913.68,0
850,Spain,seventies_Female,1711.9955714285716,19973.281666666662,705.18,1,705.18,0
584,Germany,twenties_Female,3627.724482758621,13150.50125,138490.03,1,138490.03,0
650,Spain,sixties_Male,2507.684098360656,76484.365,82970.69,1,82970.69,0
607,Spain,thirties_Male,4396.1577777777775,17584.63111111111,76744.72,1,76744.72,0
509,France,forties_Female,2605.210652173913,59919.845,71244.59,0,71244.59,1
689,Spain,thirties_Female,3184.7644736842108,17288.72142857143,12182.15,1,12182.15,0
543,France,thirties_Male,3328.880277777778,23967.938,70605.25,1,141210.5,0
