credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
616,Poor,Spain,32,thirties,Female,thirties_Female,7,119839.69,zero,3744.9903125,17119.955714285716,2,1,21500.73,1,43001.46,medium,0
721,Good,Germany,37,thirties,Male,thirties_Male,4,107720.64,rest,2911.368648648649,26930.16,1,1,158591.12,1,158591.12,very high,0
501,Very poor,France,57,fifties,Male,fifties_Male,11,119839.69,zero,2102.450701754386,10894.517272727273,2,1,23923.595,1,47847.19,medium,0
521,Very poor,France,35,thirties,Male,thirties_Male,7,96423.84,rest,2754.966857142857,13774.834285714285,1,1,10488.44,0,10488.44,low,0
850,Excellent,Spain,30,thirties,Male,thirties_Male,3,141040.01,rest,4701.333666666667,47013.33666666667,1,1,5978.2,1,5978.2,low,0
759,Good,France,42,forties,Male,forties_Male,5,105420.18,rest,2510.0042857142857,21084.036,1,0,121409.06,1,121409.06,very high,0
516,Very poor,Spain,50,fifties,Male,fifties_Male,6,119839.69,zero,2396.7938,19973.281666666666,1,0,146145.93,1,146145.93,very high,1
711,Fair,France,38,thirties,Female,thirties_Female,3,129022.06,rest,3395.3173684210524,43007.35333333333,2,1,7187.43,1,14374.86,low,1
512,Very poor,Spain,33,thirties,Male,thirties_Male,4,176666.62,rest,5353.533939393939,44166.655,1,1,94670.77,0,94670.77,high,0
550,Very poor,France,37,thirties,Male,thirties_Male,4,119839.69,zero,3238.9105405405408,29959.9225,1,1,179670.31,1,179670.31,very high,0
608,Poor,Spain,41,forties,Female,forties_Female,4,89763.84,rest,2189.3619512195123,22440.96,1,0,199304.74,0,199304.74,very high,1
618,Poor,France,34,thirties,Male,thirties_Male,6,134954.53,rest,3969.250882352941,22492.421666666665,1,1,151954.39,1,151954.39,very high,0
643,Poor,France,45,forties,Male,forties_Male,6,119839.69,zero,2663.1042222222222,19973.281666666666,1,1,142513.5,0,142513.5,very high,1
671,Fair,France,45,forties,Male,forties_Male,3,106376.85,rest,2363.9300000000003,35458.950000000004,1,0,158264.62,1,158264.62,very high,0
689,Fair,Germany,33,thirties,Male,thirties_Male,3,161814.64,rest,4903.47393939394,53938.21333333334,2,1,84690.95,0,169381.9,very high,0
603,Poor,France,31,thirties,Male,thirties_Male,9,119839.69,zero,3865.796451612903,13315.521111111111,2,1,84957.51,1,169915.02,very high,0
620,Poor,France,41,forties,Female,forties_Female,10,119839.69,zero,2922.919268292683,11983.969000000001,2,0,44426.235,0,88852.47,high,0
676,Fair,France,34,thirties,Female,thirties_Female,2,63095.01,rest,1855.7355882352945,31547.505,1,1,40645.81,1,40645.81,medium,0
572,Very poor,Germany,26,twenties,Male,twenties_Male,5,118287.01,rest,4549.500384615384,23657.402,2,0,30213.65,0,60427.3,high,0
668,Fair,Germany,47,forties,Male,forties_Male,8,106854.21,rest,2273.493829787234,13356.77625,1,0,157959.02,1,157959.02,very high,1
695,Fair,France,46,forties,Male,forties_Male,8,49512.55,rest,1076.3597826086957,6189.06875,1,1,133007.34,0,133007.34,very high,0
730,Good,Spain,33,thirties,Female,thirties_Female,10,119839.69,zero,3631.505757575758,11983.969000000001,2,0,88288.31,0,176576.62,very high,0
807,Excellent,France,43,forties,Male,forties_Male,2,105799.32,rest,2460.4493023255814,52899.66,2,1,17444.02,0,34888.04,low,1
592,Very poor,France,54,fifties,Male,fifties_Male,9,119839.69,zero,2219.2535185185184,13315.521111111111,1,1,28737.71,1,28737.71,low,1
726,Good,France,31,thirties,Female,thirties_Female,10,114722.05,rest,3700.7112903225807,11472.205,2,1,49089.285,1,98178.57,high,0
514,Very poor,Spain,30,thirties,Male,thirties_Male,8,119839.69,zero,3994.656333333333,14979.96125,1,0,125010.24,1,125010.24,very high,0
567,Very poor,France,42,forties,Male,forties_Male,3,119839.69,zero,2853.3259523809525,39946.56333333333,2,1,83992.305,1,167984.61,very high,0
850,Excellent,France,33,thirties,Male,thirties_Male,11,119839.69,zero,3631.505757575758,10894.517272727273,1,1,4861.72,0,4861.72,low,1
671,Fair,Germany,45,forties,Male,forties_Male,7,99564.22,rest,2212.5382222222224,14223.460000000001,1,1,108872.45,1,108872.45,very high,1
670,Fair,France,37,thirties,Male,thirties_Male,5,170557.91,rest,4609.673243243244,34111.582,2,1,99126.44,0,198252.88,very high,0
694,Fair,France,30,thirties,Female,thirties_Female,10,119839.69,zero,3994.656333333333,11983.969000000001,2,1,13480.155,1,26960.31,low,0
547,Very poor,Germany,39,thirties,Female,thirties_Female,7,74596.15,rest,1912.7217948717948,10656.592857142856,3,1,28582.173333333336,1,85746.52,high,1
751,Good,Germany,50,fifties,Male,fifties_Male,3,96888.39,rest,1937.7678,32296.13,1,1,77206.25,0,77206.25,high,1
594,Very poor,Germany,29,twenties,Female,twenties_Female,4,130830.22,rest,4511.386896551724,32707.555,1,1,61048.53,0,61048.53,high,0
673,Fair,France,72,seventies,Male,seventies_Male,2,119839.69,zero,1664.440138888889,59919.845,2,0,55990.595,1,111981.19,very high,0
610,Poor,France,40,forties,Male,forties_Male,1,119839.69,zero,2995.99225,119839.69,2,1,31116.3,0,62232.6,high,0
512,Very poor,France,37,thirties,Female,thirties_Female,2,119839.69,zero,3238.9105405405408,59919.845,2,0,78052.515,1,156105.03,very high,0
767,Good,Germany,20,twenties,Male,twenties_Male,4,119714.25,rest,5985.7125,29928.5625,2,0,75067.69,1,150135.38,very high,0
585,Very poor,France,67,sixties,Female,sixties_Female,6,113978.97,rest,1701.178656716418,18996.495,2,0,46573.055,1,93146.11,high,0
763,Good,Germany,42,forties,Male,forties_Male,7,100160.75,rest,2384.779761904762,14308.67857142857,1,1,33462.94,0,33462.94,low,1
712,Fair,France,29,twenties,Female,twenties_Female,3,119839.69,zero,4132.403103448276,39946.56333333333,1,1,144375.0,1,144375.0,very high,0
539,Very poor,Germany,43,forties,Female,forties_Female,4,116220.5,rest,2702.8023255813955,29055.125,3,1,18601.32,0,55803.96,medium,1
668,Fair,France,46,forties,Female,forties_Female,3,119839.69,zero,2605.210652173913,39946.56333333333,3,1,29682.820000000003,0,89048.46,high,1
703,Fair,France,28,twenties,Male,twenties_Male,3,81173.83,rest,2899.065357142857,27057.943333333333,2,0,81406.08,1,162812.16,very high,0
662,Fair,Spain,38,thirties,Male,thirties_Male,5,119839.69,zero,3153.676052631579,23967.938000000002,2,1,68129.825,0,136259.65,very high,0
725,Good,Germany,39,thirties,Female,thirties_Female,6,116803.8,rest,2994.9692307692308,19467.3,1,1,124052.97,0,124052.97,very high,0
703,Fair,France,37,thirties,Male,thirties_Male,9,105961.68,rest,2863.829189189189,11773.519999999999,2,0,37079.4,1,74158.8,high,0
659,Poor,Germany,67,sixties,Male,sixties_Male,7,117411.6,rest,1752.4119402985075,16773.085714285717,1,1,45071.09,1,45071.09,medium,1
523,Very poor,Spain,34,thirties,Male,thirties_Male,8,119839.69,zero,3524.6967647058823,14979.96125,2,1,31015.03,0,62030.06,high,0
635,Poor,France,40,forties,Female,forties_Female,11,123497.58,rest,3087.4395,11227.052727272727,1,1,131953.23,0,131953.23,very high,1
772,Good,Germany,26,twenties,Male,twenties_Male,8,152400.51,rest,5861.558076923077,19050.06375,2,1,39707.0,0,79414.0,high,0
545,Very poor,France,26,twenties,Female,twenties_Female,2,119839.69,zero,4609.218846153846,59919.845,2,1,99819.28,1,199638.56,very high,0
634,Poor,Germany,24,twenties,Male,twenties_Male,9,103097.85,rest,4295.743750000001,11455.316666666668,1,1,157577.29,1,157577.29,very high,0
739,Good,Germany,54,fifties,Male,fifties_Male,9,126418.14,rest,2341.076666666667,14046.46,1,1,134420.75,0,134420.75,very high,1
771,Good,Germany,36,thirties,Female,thirties_Female,6,77846.9,rest,2162.413888888889,12974.483333333332,1,0,99805.99,0,99805.99,high,0
587,Very poor,Spain,34,thirties,Female,thirties_Female,2,119839.69,zero,3524.6967647058823,59919.845,2,1,48966.34,1,97932.68,high,0
681,Fair,France,79,seventies,Female,seventies_Female,1,119839.69,zero,1516.9581012658227,119839.69,2,0,85484.495,1,170968.99,very high,0
544,Very poor,Germany,37,thirties,Male,thirties_Male,3,79731.91,rest,2154.9164864864865,26577.303333333333,1,1,57558.95,1,57558.95,medium,0
696,Fair,Spain,28,twenties,Male,twenties_Male,9,119839.69,zero,4279.988928571429,13315.521111111111,1,0,176713.47,0,176713.47,very high,0
766,Good,Spain,41,forties,Male,forties_Male,1,119839.69,zero,2922.919268292683,119839.69,2,0,17141.615,1,34283.23,low,0
727,Good,France,34,thirties,Male,thirties_Male,11,119839.69,zero,3524.6967647058823,10894.517272727273,2,1,99318.67,1,198637.34,very high,0
671,Fair,Germany,34,thirties,Female,thirties_Female,7,37266.67,rest,1096.0785294117647,5323.8099999999995,2,0,78458.56,0,156917.12,very high,0
693,Fair,France,30,thirties,Female,thirties_Female,7,127992.25,rest,4266.408333333334,18284.60714285714,1,1,50457.2,1,50457.2,medium,0
850,Excellent,Germany,38,thirties,Male,thirties_Male,4,54901.01,rest,1444.7634210526317,13725.2525,1,1,140075.55,1,140075.55,very high,0
732,Good,Germany,42,forties,Male,forties_Male,10,108748.08,rest,2589.24,10874.808,2,1,32661.555,1,65323.11,high,0
726,Good,Spain,48,forties,Female,forties_Female,7,99906.19,rest,2081.378958333333,14272.312857142857,1,1,64323.24,0,64323.24,high,0
557,Very poor,France,32,thirties,Female,thirties_Female,7,184686.41,rest,5771.4503125,26383.772857142856,2,1,7478.22,0,14956.44,low,0
682,Fair,France,26,twenties,Female,twenties_Female,1,110654.02,rest,4255.923846153846,110654.02,1,0,111879.21,1,111879.21,very high,0
738,Good,Spain,31,thirties,Male,thirties_Male,10,79019.8,rest,2549.025806451613,7901.9800000000005,1,1,18606.23,1,18606.23,low,0
531,Very poor,Spain,36,thirties,Female,thirties_Female,10,99240.51,rest,2756.6808333333333,9924.051,1,1,123137.01,0,123137.01,very high,0
498,Very poor,France,34,thirties,Male,thirties_Male,3,119839.69,zero,3524.6967647058823,39946.56333333333,2,1,74264.12,1,148528.24,very high,0
651,Poor,France,36,thirties,Male,thirties_Male,8,119839.69,zero,3328.880277777778,14979.96125,2,1,6949.155,0,13898.31,low,0
549,Very poor,Spain,39,thirties,Female,thirties_Female,8,119839.69,zero,3072.812564102564,14979.96125,1,0,81259.25,0,81259.25,high,1
791,Excellent,Germany,35,thirties,Female,thirties_Female,8,52436.2,rest,1498.1771428571428,6554.525,1,1,161051.75,0,161051.75,very high,0
650,Poor,Spain,41,forties,Male,forties_Male,10,119839.69,zero,2922.919268292683,11983.969000000001,2,0,95799.835,1,191599.67,very high,0
733,Good,Germany,34,thirties,Male,thirties_Male,4,100337.96,rest,2951.116470588236,25084.49,3,1,16186.396666666667,0,48559.19,medium,1
811,Excellent,Germany,34,thirties,Female,thirties_Female,2,149297.19,rest,4391.093823529412,74648.595,2,1,93169.87,1,186339.74,very high,0
707,Fair,France,30,thirties,Male,thirties_Male,9,119839.69,zero,3994.656333333333,13315.521111111111,2,1,16579.685,0,33159.37,low,0
712,Fair,Germany,28,twenties,Male,twenties_Male,5,145605.44,rest,5200.194285714286,29121.088,1,0,93883.53,1,93883.53,high,0
706,Fair,Spain,37,thirties,Female,thirties_Female,8,119839.69,zero,3238.9105405405408,14979.96125,2,1,55449.65,1,110899.3,very high,0
756,Good,France,62,sixties,Male,sixties_Male,4,119839.69,zero,1932.898225806452,29959.9225,1,1,11199.04,1,11199.04,low,1
777,Good,France,53,fifties,Female,fifties_Female,11,119839.69,zero,2261.1262264150946,10894.517272727273,2,1,94996.485,0,189992.97,very high,0
646,Poor,France,35,thirties,Male,thirties_Male,7,84026.86,rest,2400.767428571429,12003.837142857143,1,0,164255.69,1,164255.69,very high,0
714,Fair,France,46,forties,Male,forties_Male,2,119839.69,zero,2605.210652173913,59919.845,1,1,152167.79,0,152167.79,very high,1
782,Excellent,France,39,thirties,Male,thirties_Male,9,119839.69,zero,3072.812564102564,13315.521111111111,2,1,16974.835,1,33949.67,low,0
775,Good,Spain,29,twenties,Male,twenties_Male,11,119839.69,zero,4132.403103448276,10894.517272727273,2,1,34071.965,1,68143.93,high,0
479,Very poor,Germany,35,thirties,Male,thirties_Male,5,138718.92,rest,3963.3977142857134,27743.784000000003,1,1,47251.79,1,47251.79,medium,1
807,Excellent,France,42,forties,Male,forties_Male,8,118274.71,rest,2816.064523809524,14784.33875,1,1,25885.72,1,25885.72,low,0
799,Excellent,France,22,twenties,Female,twenties_Female,9,174185.98,rest,7917.544545454546,19353.99777777778,2,0,96316.925,1,192633.85,very high,0
675,Fair,France,40,forties,Male,forties_Male,8,113208.86,rest,2830.2215,14151.1075,2,1,17288.68,0,34577.36,low,0
602,Poor,Spain,29,twenties,Male,twenties_Male,6,103907.28,rest,3583.0096551724137,17317.88,1,1,161229.84,0,161229.84,very high,0
475,Very poor,France,32,thirties,Female,thirties_Female,9,119023.28,rest,3719.4775,13224.808888888889,1,1,100816.29,0,100816.29,very high,0
744,Good,Spain,26,twenties,Female,twenties_Female,6,166297.89,rest,6396.072692307693,27716.315000000002,1,1,181694.44,1,181694.44,very high,0
588,Very poor,Spain,34,thirties,Male,thirties_Male,11,119839.69,zero,3524.6967647058823,10894.517272727273,2,1,39539.455,0,79078.91,high,0
703,Fair,Germany,42,forties,Male,forties_Male,10,63227.0,rest,1505.404761904762,6322.7,1,0,137316.32,1,137316.32,very high,0
747,Good,Spain,41,forties,Female,forties_Female,6,94521.17,rest,2305.3943902439023,15753.528333333334,2,1,97463.43,0,194926.86,very high,0
583,Very poor,France,27,twenties,Male,twenties_Male,8,119839.69,zero,4438.507037037037,14979.96125,2,1,25642.745,0,51285.49,medium,0
750,Good,Spain,34,thirties,Female,thirties_Female,10,112822.26,rest,3318.3017647058823,11282.225999999999,1,0,150401.53,0,150401.53,very high,1
681,Fair,France,38,thirties,Male,thirties_Male,4,119839.69,zero,3153.676052631579,29959.9225,2,1,56245.98,1,112491.96,very high,0
773,Good,France,25,twenties,Male,twenties_Male,3,135903.33,rest,5436.133199999999,45301.10999999999,1,1,73656.38,0,73656.38,high,0
714,Fair,France,31,thirties,Female,thirties_Female,5,125169.26,rest,4037.718064516129,25033.852,1,1,106636.89,1,106636.89,very high,0
687,Fair,Spain,44,forties,Female,forties_Female,8,119839.69,zero,2723.6293181818182,14979.96125,3,1,51951.17333333333,0,155853.52,very high,1
511,Very poor,France,58,fifties,Male,fifties_Male,1,149117.31,rest,2570.988103448276,149117.31,1,1,162599.51,1,162599.51,very high,0
627,Poor,France,33,thirties,Male,thirties_Male,6,119839.69,zero,3631.505757575758,19973.281666666666,2,1,51868.91,1,103737.82,very high,0
694,Fair,France,31,thirties,Female,thirties_Female,11,119839.69,zero,3865.796451612903,10894.517272727273,2,1,80495.135,0,160990.27,very high,0
616,Poor,Spain,36,thirties,Female,thirties_Female,7,132311.71,rest,3675.3252777777775,18901.672857142858,1,0,15462.84,0,15462.84,low,0
687,Fair,France,35,thirties,Male,thirties_Male,9,119839.69,zero,3423.991142857143,13315.521111111111,2,1,5167.025,0,10334.05,low,0
712,Fair,France,33,thirties,Female,thirties_Female,7,119839.69,zero,3631.505757575758,17119.955714285716,2,1,95343.08,1,190686.16,very high,0
553,Very poor,France,33,thirties,Male,thirties_Male,5,118082.89,rest,3578.269393939394,23616.578,1,0,94440.45,0,94440.45,high,0
667,Fair,France,31,thirties,Male,thirties_Male,2,119266.69,rest,3847.312580645161,59633.345,1,1,28257.63,1,28257.63,low,0
731,Good,France,43,forties,Male,forties_Male,3,119839.69,zero,2786.969534883721,39946.56333333333,1,1,170034.95,1,170034.95,very high,1
629,Poor,Germany,35,thirties,Male,thirties_Male,8,156847.29,rest,4481.351142857143,19605.91125,2,1,15912.145,0,31824.29,low,0
614,Poor,France,50,fifties,Male,fifties_Male,5,137104.47,rest,2742.0894,27420.894,1,1,127166.49,0,127166.49,very high,1
438,Very poor,Germany,31,thirties,Male,thirties_Male,9,78398.69,rest,2528.99,8710.965555555556,1,1,44937.01,0,44937.01,medium,0
652,Poor,France,80,eighties,Female,eighties_Female,5,119839.69,zero,1497.996125,23967.938000000002,2,1,94301.535,1,188603.07,very high,0
729,Good,Germany,30,thirties,Male,thirties_Male,7,63669.42,rest,2122.314,9095.631428571429,1,1,145111.37,0,145111.37,very high,0
642,Poor,France,38,thirties,Male,thirties_Male,4,119839.69,zero,3153.676052631579,29959.9225,2,0,85731.915,0,171463.83,very high,0
806,Excellent,Germany,59,fifties,Female,fifties_Female,1,135296.33,rest,2293.1581355932203,135296.33,1,1,182822.5,0,182822.5,very high,0
744,Good,Spain,36,thirties,Male,thirties_Male,3,153804.44,rest,4272.345555555556,51268.14666666667,1,1,87213.33,1,87213.33,high,0
474,Very poor,Spain,37,thirties,Male,thirties_Male,4,119839.69,zero,3238.9105405405408,29959.9225,2,0,28587.66,0,57175.32,medium,0
559,Very poor,France,49,forties,Male,forties_Male,3,147069.78,rest,3001.424081632653,49023.26,1,1,120540.83,0,120540.83,very high,1
706,Fair,Spain,42,forties,Male,forties_Male,10,119839.69,zero,2853.3259523809525,11983.969000000001,2,1,14357.17,1,28714.34,low,0
628,Poor,Spain,22,twenties,Female,twenties_Female,4,119839.69,zero,5447.2586363636365,29959.9225,1,1,85426.28,0,85426.28,high,0
429,Very poor,France,24,twenties,Male,twenties_Male,5,95741.75,rest,3989.2395833333335,19148.35,1,1,46170.75,0,46170.75,medium,0
525,Very poor,Spain,57,fifties,Female,fifties_Female,3,145965.33,rest,2560.7952631578946,48655.10999999999,1,1,64448.36,1,64448.36,high,0
680,Fair,France,30,thirties,Female,thirties_Female,9,141441.75,rest,4714.725,15715.75,1,1,16278.97,1,16278.97,low,0
749,Good,France,40,forties,Male,forties_Male,2,139290.41,rest,3482.2602500000003,69645.205,1,1,182855.42,0,182855.42,very high,1
763,Good,France,31,thirties,Female,thirties_Female,5,119839.69,zero,3865.796451612903,23967.938000000002,2,0,25202.36,0,50404.72,medium,0
734,Good,France,30,thirties,Male,thirties_Male,4,119839.69,zero,3994.656333333333,29959.9225,2,1,53820.125,0,107640.25,very high,0
716,Fair,France,35,thirties,Male,thirties_Male,5,144428.87,rest,4126.539142857143,28885.773999999998,1,1,134132.65,0,134132.65,very high,0
594,Very poor,France,35,thirties,Male,thirties_Male,3,119839.69,zero,3423.991142857143,39946.56333333333,2,1,51740.345,0,103480.69,very high,0
644,Poor,France,46,forties,Female,forties_Female,10,95441.27,rest,2074.8102173913044,9544.127,1,1,108761.05,0,108761.05,very high,1
671,Fair,Germany,35,thirties,Male,thirties_Male,2,144848.74,rest,4138.535428571428,72424.37,1,1,179012.3,1,179012.3,very high,0
664,Fair,Germany,26,twenties,Male,twenties_Male,8,116244.14,rest,4470.928461538461,14530.5175,2,1,47572.57,1,95145.14,high,0
656,Poor,France,50,fifties,Male,fifties_Male,8,119839.69,zero,2396.7938,14979.96125,2,0,36071.72,1,72143.44,high,0
667,Fair,Spain,40,forties,Female,forties_Female,2,146502.07,rest,3662.55175,73251.035,1,1,19162.89,0,19162.89,low,0
663,Fair,Germany,44,forties,Male,forties_Male,3,117028.6,rest,2659.740909090909,39009.53333333333,2,0,72340.09,1,144680.18,very high,0
584,Very poor,Germany,30,thirties,Female,thirties_Female,9,112013.81,rest,3733.7936666666665,12445.978888888889,1,1,177772.03,0,177772.03,very high,1
626,Poor,Spain,37,thirties,Female,thirties_Female,7,108269.37,rest,2926.199189189189,15467.052857142857,1,1,5597.94,0,5597.94,low,0
485,Very poor,France,29,twenties,Male,twenties_Male,8,182123.79,rest,6280.130689655172,22765.47375,1,1,116828.51,0,116828.51,very high,1
